41,df9357f508feeff9e7730a7124b7d700829a5951,1,1,1,"2012-11-30 00:50:10","libvaladoc: Use --api-version instead of --version
"
42,cd519e56eee4a0503bf696318dc09f6a745e7c37,1,1,1,"2012-11-28 18:55:30","driver: Add support for vala-0.20
"
43,a56fcb77087725fa412b53ffe92d441acca113cd,1,1,1,"2012-11-28 01:46:47","Fix make check for older valac versions
"
44,8a670906e9e04b883afeca949a6791fa02dc9058,1,1,1,"2012-11-27 18:23:39","gee-0.8
"
45,78cd19e253c72260935fc04610f7f22784c957a3,1,1,1,"2012-11-27 00:49:52","gtkdoc-scanner: Add support for &nbsp;, &quot;, &apos;
"
46,67f9cdb3f427304d6a464dd2007cc4ff0be2f672,1,1,1,"2012-11-25 21:43:02","configure.in -> configure.ac
"
47,538aa3297e6f491578c57bf73287056400dca6aa,1,1,1,"2012-11-19 01:31:52","Fix generic-api-test (out -> @out)
"
48,5a00916143eb6531f8fd848727d70b87edb21f60,1,1,1,"2012-11-19 00:59:08","libvaladoc: Avoid multiple imports
"
49,c602f64b1d3443855fc0923a571bbdaf8b43e1f0,1,1,1,"2012-11-17 12:56:58","libvaladoc: .valadoc-importer: Fix encoding issues
"
50,9cb89acac0adf0ee111ffc6e52115966c549690a,1,1,1,"2012-11-17 03:50:16","libvaladoc/content: SourceCode: Strip leading and trailing empty lines
"
51,ce8c758c79ea399fd6e3d70f8a24586fa67ea50c,1,1,1,"2012-11-16 19:49:01","libvaladoc: .valadoc-importer: Add support for ::append and ::prepend
"
52,0a0f2de7b53e3a8f2c68dcacfb8a6602f5b4d10b,1,1,1,"2012-11-01 01:46:20","importer: gir: Process callback comments
"
53,1e8e06bb1654f1a48a5055cfbbb3696ccc5122e4,1,1,1,"2012-10-17 20:23:02","libvaladoc: is_browsale: check parents
"
54,028a40aed648eeabda8a95a9bbbb06b98c3fa21e,1,1,1,"2012-10-15 04:49:00","libvaladoc: Mark TypeParameter as unbrowsable
"
55,6d999ad7427d475b1a969709e843dc33c058262c,1,1,1,"2012-10-15 03:58:31","libvaladoc: Escape names if necessary
"
56,fdada53286ea9ae5128b2bb330762f1e051d4a5a,1,1,1,"2012-10-14 00:59:23","doclet/gtkdoc: Escape text and source code
"
57,4c4fa747f3502fb40cf9827a9408d86aac469561,1,1,1,"2012-10-14 00:56:00","Accept {@inheritDoc} in comments without parent documentation
"
58,9672afbc8de8fb986f08b24ebb1fba8e4f5c2fbf,1,1,1,"2012-10-02 04:01:30","Fix make distcheck
"
59,81151dab07508e1657ddf252a11672c0b1868e7a,1,1,1,"2012-10-02 01:50:26","Improve {@inheritDoc}
"
60,1486befd45c88ff23e84852d2b605086683a18d4,1,1,1,"2012-08-29 22:34:50","libvaladoc/html: Fix nullptr in write_documentation
"
61,f08b397df4f4089d44658903106cdb030ed54a9f,1,1,1,"2012-08-21 01:07:41","icons: s/font: monospace/font-family: monospace
"
62,0613ea4287dc6744bc75ebd857b5bcb24331c0a1,1,1,1,"2012-08-21 00:29:10","libvaladoc: Accept error codes in @throws
"
63,5fe9947c394d1f6d855951b89b94a2153efe9562,1,1,1,"2012-08-20 16:01:54","tests: Add missing vapi
"
64,9d7827a824e958123bd43df53d8d3019decd4b3d,1,1,1,"2012-08-18 03:00:43","doclets/gtkdoc: Fix [Deprecated]
"
65,1cfea5ddbdda59ea7b6194aab353b6baf519a8a5,1,1,1,"2012-08-17 14:05:41","libvaladoc: Api.Class: Add is_compact
"
66,32b9c64ea4d27780373ac89403a6a020f734b472,1,1,1,"2012-08-17 02:14:40","libvaladoc/api: Add finalize and free function names to Api.Class
"
67,d147f38c1454d3fffcbb85e8c9ce64e9079fc686,1,1,1,"2012-08-17 01:07:30","doclets/gtkdoc: Register struct type macro/function
"
68,96be7e81f00cd7d01a45d59793f02274a0dd4395,1,1,1,"2012-08-17 00:05:12","libvaladoc/api: Hide unbrowsable property getters and setters
"
69,ea630c53ad06b868112d6b23fb7feeb632538731,1,1,1,"2012-08-16 03:30:35","libvaladoc: Add metadata for gtkdoclet
"
70,9d063401ca4d1b181d7f6e8e81aac5c344d75271,1,1,1,"2012-08-15 01:43:23","tests: Update generic-api-test
"
71,5e70a81a7af47ccab0a9476bd6e00a2edd3208a3,1,1,1,"2012-08-14 23:14:31","Add tests for drivers
"
72,a5be9be3c238dbaa80075c16d1ee535c187003fb,1,1,1,"2012-08-13 05:14:21","Add tests for MarkupReader
"
